timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734422646298,1273,03_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-8,,true,,5664,550,1,16,null,0,50,1029
1734422646345,1273,03_01_Open Url,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-8,text,true,,5664,550,1,16,https://petstore.octoperf.com/actions/Catalog.action,1272,0,1029
1734422643026,1074,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-61,,true,,5664,550,15,24,null,0,6217,832
1734422649241,1074,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-61,text,true,,5664,550,15,24,https://petstore.octoperf.com/actions/Catalog.action,1073,0,832
1734422643496,967,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-60,,true,,5664,550,16,26,null,0,6185,726
1734422649679,967,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-60,text,true,,5664,550,16,26,https://petstore.octoperf.com/actions/Catalog.action,967,0,726
1734422650046,931,03_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-7,,true,,5664,550,2,27,null,0,2,701
1734422650048,931,03_01_Open Url,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-7,text,true,,5664,550,2,27,https://petstore.octoperf.com/actions/Catalog.action,930,0,701
1734422643988,969,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-59,,true,,5664,550,17,27,null,0,6232,728
1734422650219,969,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-59,text,true,,5664,550,17,27,https://petstore.octoperf.com/actions/Catalog.action,968,0,728
1734422644480,967,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-58,,true,,5664,550,18,29,null,0,6160,724
1734422650639,967,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-58,text,true,,5664,550,18,29,https://petstore.octoperf.com/actions/Catalog.action,965,0,724
1734422647620,232,03_02_ Click on Sign In,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-8,,true,,4091,681,2,30,null,0,4048,0
1734422651668,232,03_02_ Click on Sign In,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-8,text,true,,4091,681,2,30,https://petstore.octoperf.com/actions/Account.action;jsessionid=2009B596C16B812EC3E0E150DC1A0290?signonForm=,231,0,0
1734422644973,939,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-57,,true,,5664,550,19,30,null,0,6174,706
1734422651145,939,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-57,text,true,,5664,550,19,30,https://petstore.octoperf.com/actions/Catalog.action,937,0,706
1734422645465,929,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-56,,true,,5664,550,20,32,null,0,6163,698
1734422651626,929,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-56,text,true,,5664,550,20,32,https://petstore.octoperf.com/actions/Catalog.action,928,0,698
1734422650316,243,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-61,,true,,4081,948,20,32,null,0,2051,0
1734422652366,243,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-61,text,true,,4081,948,20,32,https://petstore.octoperf.com/actions/Catalog.action,243,0,0
1734422650647,240,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-60,,true,,3441,948,21,33,null,0,2062,0
1734422652710,240,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-60,text,true,,3441,948,21,33,https://petstore.octoperf.com/actions/Catalog.action,240,0,0
1734422645955,925,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-55,,true,,5664,550,21,33,null,0,6231,695
1734422652184,925,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-55,text,true,,5664,550,21,33,https://petstore.octoperf.com/actions/Catalog.action,924,0,695
1734422651188,239,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-59,,true,,3442,949,22,34,null,0,2085,0
1734422646447,890,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-54,,true,,5664,550,22,34,null,0,6176,670
1734422653274,239,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-59,text,true,,3442,949,22,34,https://petstore.octoperf.com/actions/Catalog.action,239,0,0
1734422652623,890,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-54,text,true,,5664,550,22,34,https://petstore.octoperf.com/actions/Catalog.action,890,0,670
1734422651607,239,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-58,,true,,3441,948,23,37,null,0,2040,0
1734422653648,239,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-58,text,true,,3441,948,23,37,https://petstore.octoperf.com/actions/Catalog.action,239,0,0
1734422646938,968,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-53,,true,,5664,550,23,37,null,0,6200,728
1734422653137,968,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-53,text,true,,5664,550,23,37,https://petstore.octoperf.com/actions/Catalog.action,967,0,728
1734422652085,230,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-57,,true,,3445,952,24,38,null,0,2094,0
1734422654180,230,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-57,text,true,,3445,952,24,38,https://petstore.octoperf.com/actions/Catalog.action,230,0,0
1734422647432,969,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-52,,true,,5664,550,24,39,null,0,6173,724
1734422653604,969,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-52,text,true,,5664,550,24,39,https://petstore.octoperf.com/actions/Catalog.action,969,0,724
1734422653796,935,03_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-6,,true,,5664,550,3,39,null,0,2,703
1734422653797,935,03_01_Open Url,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-6,text,true,,5664,550,3,39,https://petstore.octoperf.com/actions/Catalog.action,934,0,703
1734422652558,230,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-56,,true,,4081,948,25,40,null,0,2071,0
1734422654629,230,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-56,text,true,,4081,948,25,40,https://petstore.octoperf.com/actions/Catalog.action,230,0,0
1734422647920,943,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-51,,true,,5664,550,25,40,null,0,6172,712
1734422654092,943,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-51,text,true,,5664,550,25,40,https://petstore.octoperf.com/actions/Catalog.action,942,0,712
1734422650980,230,03_02_ Click on Sign In,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-7,,true,,4095,681,3,40,null,0,4066,0
1734422655047,230,03_02_ Click on Sign In,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-7,text,true,,4095,681,3,40,https://petstore.octoperf.com/actions/Account.action;jsessionid=2009B596C16B812EC3E0E150DC1A0290?signonForm=,229,0,0
1734422653111,231,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-55,,true,,3442,949,26,41,null,0,2071,0
1734422655181,231,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-55,text,true,,3442,949,26,41,https://petstore.octoperf.com/actions/Catalog.action,231,0,0
1734422648413,932,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-50,,true,,5664,550,26,42,null,0,6196,701
1734422654609,932,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-50,text,true,,5664,550,26,42,https://petstore.octoperf.com/actions/Catalog.action,931,0,701
1734422653514,220,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-54,,true,,3441,948,27,43,null,0,2064,0
1734422655578,220,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-54,text,true,,3441,948,27,43,https://petstore.octoperf.com/actions/Catalog.action,219,0,0
1734422648905,931,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-49,,true,,5664,550,27,43,null,0,6253,701
1734422655158,931,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-49,text,true,,5664,550,27,43,https://petstore.octoperf.com/actions/Catalog.action,930,0,701
1734422654106,238,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-53,,true,,4081,948,28,44,null,0,2030,0
1734422656136,238,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-53,text,true,,4081,948,28,44,https://petstore.octoperf.com/actions/Catalog.action,237,0,0
1734422651901,458,03_03_ Key in User name and password in Login,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-8,,true,,5431,1797,3,44,null,0,4032,0
1734422655930,458,03_03_ Key in User name and password in Login,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-8,text,true,,5431,1797,3,44,https://petstore.octoperf.com/actions/Catalog.action,228,0,0
1734422655930,228,03_03_ Key in User name and password in Login-0,302,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-8,,true,,230,1028,3,44,https://petstore.octoperf.com/actions/Account.action,228,0,0
1734422656160,228,03_03_ Key in User name and password in Login-1,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-8,text,true,,5201,769,3,44,https://petstore.octoperf.com/actions/Catalog.action,228,0,0
1734422649397,969,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-48,,true,,5664,550,28,44,null,0,6157,728
1734422655555,969,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-48,text,true,,5664,550,28,44,https://petstore.octoperf.com/actions/Catalog.action,968,0,728
1734422654574,240,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-52,,true,,3445,952,29,46,null,0,2067,0
1734422656640,240,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-52,text,true,,3445,952,29,46,https://petstore.octoperf.com/actions/Catalog.action,240,0,0
1734422649887,927,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-47,,true,,5664,550,29,46,null,0,6241,697
1734422656128,927,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-47,text,true,,5664,550,29,46,https://petstore.octoperf.com/actions/Catalog.action,926,0,697
1734422655036,230,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-51,,true,,3441,948,30,47,null,0,2025,0
1734422657060,230,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-51,text,true,,3441,948,30,47,https://petstore.octoperf.com/actions/Catalog.action,230,0,0
1734422650380,967,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-46,,true,,5664,550,30,49,null,0,6211,727
1734422656591,967,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-46,text,true,,5664,550,30,49,https://petstore.octoperf.com/actions/Catalog.action,967,0,727
1734422655542,229,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-50,,true,,3442,949,31,50,null,0,2083,0
1734422657623,229,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-50,text,true,,3442,949,31,50,https://petstore.octoperf.com/actions/Catalog.action,229,0,0
1734422650868,965,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-45,,true,,5664,550,31,50,null,0,6235,726
1734422657104,965,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-45,text,true,,5664,550,31,50,https://petstore.octoperf.com/actions/Catalog.action,964,0,726
1734422656090,230,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-49,,true,,3441,948,32,51,null,0,2011,0
1734422658100,230,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-49,text,true,,3441,948,32,51,https://petstore.octoperf.com/actions/Catalog.action,229,0,0
1734422651361,917,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-44,,true,,5664,550,32,51,null,0,6192,688
1734422657552,917,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-44,text,true,,5664,550,32,51,https://petstore.octoperf.com/actions/Catalog.action,917,0,688
1734422657543,959,03_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-5,,true,,5664,550,4,51,null,0,2,719
1734422657544,959,03_01_Open Url,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-5,text,true,,5664,550,4,51,https://petstore.octoperf.com/actions/Catalog.action,959,0,719
1734422656525,239,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-48,,true,,4081,948,33,53,null,0,2086,0
1734422658609,239,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-48,text,true,,4081,948,33,53,https://petstore.octoperf.com/actions/Catalog.action,239,0,0
1734422651855,923,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-43,,true,,5664,550,33,53,null,0,6208,692
1734422658062,923,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-43,text,true,,5664,550,33,53,https://petstore.octoperf.com/actions/Catalog.action,923,0,692
1734422654733,228,03_02_ Click on Sign In,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-6,,true,,4095,681,4,53,null,0,4030,0
1734422658761,228,03_02_ Click on Sign In,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-6,text,true,,4095,681,4,53,https://petstore.octoperf.com/actions/Account.action;jsessionid=2009B596C16B812EC3E0E150DC1A0290?signonForm=,228,0,0
1734422657056,229,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-47,,true,,3445,952,34,54,null,0,2084,0
1734422659138,229,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-47,text,true,,3445,952,34,54,https://petstore.octoperf.com/actions/Catalog.action,229,0,0
1734422652347,971,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-42,,true,,5664,550,34,54,null,0,6177,724
1734422658523,971,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-42,text,true,,5664,550,34,54,https://petstore.octoperf.com/actions/Catalog.action,970,0,724
1734422652612,970,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-61,,true,,4986,603,35,56,null,0,6225,730
1734422658836,970,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-61,text,true,,4986,603,35,56,https://petstore.octoperf.com/actions/Catalog.action,970,0,730
1734422655278,461,03_03_ Key in User name and password in Login,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-7,,true,,5431,1797,4,56,null,0,4075,0
1734422659352,461,03_03_ Key in User name and password in Login,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-7,text,true,,5431,1797,4,56,https://petstore.octoperf.com/actions/Catalog.action,230,0,0
1734422659352,230,03_03_ Key in User name and password in Login-0,302,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-7,,true,,230,1028,4,56,https://petstore.octoperf.com/actions/Account.action,230,0,0
1734422659583,230,03_03_ Key in User name and password in Login-1,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-7,text,true,,5201,769,4,56,https://petstore.octoperf.com/actions/Catalog.action,229,0,0
1734422657558,239,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-46,,true,,3441,948,35,56,null,0,2080,0
1734422659638,239,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-46,text,true,,3441,948,35,56,https://petstore.octoperf.com/actions/Catalog.action,239,0,0
1734422652840,929,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-41,,true,,5664,550,35,56,null,0,6188,698
1734422659026,929,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-41,text,true,,5664,550,35,56,https://petstore.octoperf.com/actions/Catalog.action,928,0,698
1734422652951,965,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-60,,true,,4986,603,35,56,null,0,6214,726
1734422659163,965,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-60,text,true,,4986,603,35,56,https://petstore.octoperf.com/actions/Catalog.action,965,0,726
1734422658068,238,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-45,,true,,3442,949,36,57,null,0,2095,0
1734422660162,238,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-45,text,true,,3442,949,36,57,https://petstore.octoperf.com/actions/Catalog.action,238,0,0
1734422653334,962,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-40,,true,,5664,550,36,58,null,0,6239,722
1734422659572,962,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-40,text,true,,5664,550,36,58,https://petstore.octoperf.com/actions/Catalog.action,961,0,722
1734422653514,921,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-59,,true,,4987,603,36,58,null,0,6215,691
1734422659728,921,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-59,text,true,,4987,603,36,58,https://petstore.octoperf.com/actions/Catalog.action,920,0,691
1734422656392,227,03_04_ Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-8,,true,,3862,656,4,58,null,0,4049,0
1734422660439,227,03_04_ Click on Category,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-8,text,true,,3862,656,4,58,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,227,0,0
1734422658470,230,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-44,,true,,3441,948,37,59,null,0,2034,0
1734422660504,230,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-44,text,true,,3441,948,37,59,https://petstore.octoperf.com/actions/Catalog.action,229,0,0
1734422653824,921,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-39,,true,,5664,550,37,59,null,0,6203,690
1734422660025,921,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-39,text,true,,5664,550,37,59,https://petstore.octoperf.com/actions/Catalog.action,921,0,690
1734422653888,882,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-58,,true,,4986,603,37,59,null,0,6244,663
1734422660131,882,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-58,text,true,,4986,603,37,59,https://petstore.octoperf.com/actions/Catalog.action,881,0,663
1734422658987,230,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-43,,true,,4081,948,38,61,null,0,2093,0
1734422661079,230,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-43,text,true,,4081,948,38,61,https://petstore.octoperf.com/actions/Catalog.action,230,0,0
1734422654316,924,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-38,,true,,5664,550,38,61,null,0,6190,694
1734422660505,924,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-38,text,true,,5664,550,38,61,https://petstore.octoperf.com/actions/Catalog.action,923,0,694
1734422654411,934,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-57,,true,,4990,603,38,62,null,0,6238,705
1734422660648,934,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-57,text,true,,4990,603,38,62,https://petstore.octoperf.com/actions/Catalog.action,934,0,705
1734422659495,239,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-42,,true,,3445,952,39,63,null,0,2078,0
1734422661572,239,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-42,text,true,,3445,952,39,63,https://petstore.octoperf.com/actions/Catalog.action,239,0,0
1734422654861,922,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-56,,true,,4986,603,39,63,null,0,6193,691
1734422661053,922,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-56,text,true,,4986,603,39,63,https://petstore.octoperf.com/actions/Catalog.action,921,0,691
1734422654808,962,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-37,,true,,5664,550,39,63,null,0,6221,721
1734422661027,962,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-37,text,true,,5664,550,39,63,https://petstore.octoperf.com/actions/Catalog.action,961,0,721
1734422659807,239,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-61,,true,,4081,948,39,63,null,0,2051,0
1734422661857,239,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-61,text,true,,4081,948,39,63,https://petstore.octoperf.com/actions/Catalog.action,239,0,0
1734422661296,883,03_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-4,,true,,5664,550,5,63,null,0,3,663
1734422661298,883,03_01_Open Url,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-4,text,true,,5664,550,5,63,https://petstore.octoperf.com/actions/Catalog.action,881,0,663
1734422659956,227,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-41,,true,,3441,948,40,64,null,0,2083,0
1734422662039,227,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-41,text,true,,3441,948,40,64,https://petstore.octoperf.com/actions/Catalog.action,227,0,0
1734422660129,239,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-60,,true,,3445,952,40,64,null,0,2060,0
1734422662189,239,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-60,text,true,,3445,952,40,64,https://petstore.octoperf.com/actions/Catalog.action,239,0,0
1734422655299,968,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-36,,true,,5664,550,40,64,null,0,6207,730
1734422661505,968,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-36,text,true,,5664,550,40,64,https://petstore.octoperf.com/actions/Catalog.action,968,0,730
1734422643530,960,02_01_Open Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,,true,,5664,550,19,64,null,0,18010,722
1734422661539,960,02_01_Open Url,200,,Scenario 2 - View Details - jp@gc - Ultimate Thread Group 2-30,text,true,,5664,550,19,64,https://petstore.octoperf.com/actions/Catalog.action,960,0,722
1734422655414,962,01_Open URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-55,,true,,4987,603,40,65,null,0,6213,723
1734422661626,962,01_Open URL,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-55,text,true,,4987,603,40,65,https://petstore.octoperf.com/actions/Catalog.action,962,0,723
1734422660534,238,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-40,,true,,3441,948,41,66,null,0,2054,0
1734422662588,238,02_Search,200,,Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-40,text,true,,3441,948,41,66,https://petstore.octoperf.com/actions/Catalog.action,238,0,0
1734422658503,238,03_02_ Click on Sign In,200,"Number of samples in transaction : 1, number of failing samples : 0",scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-5,,true,,4095,681,5,66,null,0,4096,0
1734422662599,238,03_02_ Click on Sign In,200,,scenario 3 - Add to cart -jp@gc - Ultimate Thread Group 3-5,text,true,,4095,681,5,66,https://petstore.octoperf.com/actions/Account.action;jsessionid=2009B596C16B812EC3E0E150DC1A0290?signonForm=,238,0,0
1734422660650,229,02_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 1 - Search-jp@gc - Ultimate Thread Group 1-59,,true,,3441,948,41,66,null,0,2023,0
